instance_id	batch_id	cmap_name	INN1	concentration (M)	duration (h)	cell2	array3	perturbation_scan_id	vehicle_scan_id4	scanner	vehicle	vendor	catalog_number	catalog_name
3693	680	0173570-0000		0.000001	6	PC3	HT_HG-U133A	5500024030700072107986.C05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Pfizer RTC	0173570-0000	0173570-0000 [211245-44-2]
3694	680	0175029-0000		0.000001	6	PC3	HT_HG-U133A	5500024030700072107986.C06	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Pfizer RTC	0175029-0000	0175029-0000 [211245-78-2]
3695	680	atractyloside		0.000005	6	PC3	HT_HG-U133A	5500024030700072107986.B01	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	737	Atractyloside potassium salt [102130-43-8]
3696	680	cefamandole	INN	0.0000082	6	PC3	HT_HG-U133A	5500024030700072107986.B02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	747	Cefamandole sodium salt [30034-03-8]
3698	680	guanadrel	INN	0.0000076	6	PC3	HT_HG-U133A	5500024030700072107986.B04	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	767	Guanadrel sulfate [22195-34-2]
3699	680	alexidine	INN	0.0000068	6	PC3	HT_HG-U133A	5500024030700072107986.B06	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	777	Alexidine dihydrochloride [22573-93-9]
3700	680	merbromin	INN	0.000005	6	PC3	HT_HG-U133A	5500024030700072107986.A01	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	787	Merbromin [129-16-8]
3701	680	levomepromazine	INN	0.000009	6	PC3	HT_HG-U133A	5500024030700072107986.A02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	797	Methotrimeprazine maleat salt [7104-38-3]
3702	680	sulfadimethoxine	INN	0.0000128	6	PC3	HT_HG-U133A	5500024030700072107986.A03	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	728	Sulfadimethoxine [122-11-2]
3703	680	calcium folinate	INN	0.0000078	6	PC3	HT_HG-U133A	5500024030700072107986.A04	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	738	Folinic acid calcium salt [6035-45-6]
3704	680	monensin	INN	0.0000058	6	PC3	HT_HG-U133A	5500024030700072107986.A05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	748	Monensin sodium salt [22373-78-0]
3705	681	medrysone	INN	0.0000116	6	PC3	HT_HG-U133A	5500024030700072107986.H08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	743	Medrysone [2668-66-8]
3706	681	demeclocycline	INN	0.000008	6	PC3	HT_HG-U133A	5500024030700072107986.H09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	753	Demeclocycline hydrochloride [64-73-3]
3707	681	meclofenoxate	INN	0.0000136	6	PC3	HT_HG-U133A	5500024030700072107986.H10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	763	Meclofenoxate hydrochloride [3685-84-5]
3708	681	levonorgestrel	INN	0.0000128	6	PC3	HT_HG-U133A	5500024030700072107986.H11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	773	Norgestrel-(-)-D [797-63-7]
3710	681	cloperastine	INN	0.000011	6	PC3	HT_HG-U133A	5500024030700072107986.G07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	793	Cloperastine hydrochloride [14984-68-0]
3711	681	sulfamethoxypyridazine	INN	0.0000142	6	PC3	HT_HG-U133A	5500024030700072107986.G09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	724	Sulfamethoxypyridazine [80-35-3]
3712	681	flumetasone	INN	0.0000098	6	PC3	HT_HG-U133A	5500024030700072107986.G10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	734	Flumethasone [2135-17-3]
3713	681	flunixin	INN	0.0000082	6	PC3	HT_HG-U133A	5500024030700072107986.G11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	744	Flunixin meglumine [42461-84-7]
3714	681	fenoprofen	INN	0.0000072	6	PC3	HT_HG-U133A	5500024030700072107986.G12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	754	Fenoprofen calcium salt dihydrate [53746-45-5]
3715	681	Prestwick-664		0.0000084	6	PC3	HT_HG-U133A	5500024030700072107986.F07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	664	Delcorine
3716	681	Prestwick-674		0.0000144	6	PC3	HT_HG-U133A	5500024030700072107986.F08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	674	Graveoline [485-61-0]
3717	681	heliotrine		0.0000128	6	PC3	HT_HG-U133A	5500024030700072107986.F09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	684	Heliotrine [303-33-3]
3718	681	sulfamerazine	INN	0.0000152	6	PC3	HT_HG-U133A	5500024030700072107986.F10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	694	Sulfamerazine [127-79-7]
3719	681	bromopride	INN	0.0000116	6	PC3	HT_HG-U133A	5500024030700072107986.F11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	704	Bromopride [4093-35-0]
3720	681	isosorbide	INN	0.000017	6	PC3	HT_HG-U133A	5500024030700072107986.F12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	714	Isosorbide dinitrate [87-33-2]
3721	681	fenbufen	INN	0.0000158	6	PC3	HT_HG-U133A	'5500024030700072107986.E07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	218	Fenbufen [36330-85-5]
3722	681	tropicamide	INN	0.000014	6	PC3	HT_HG-U133A	'5500024030700072107986.E08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	228	Tropicamide [1508-75-4]
3723	681	lomefloxacin	INN	0.0000104	6	PC3	HT_HG-U133A	'5500024030700072107986.E10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	238	Lomefloxacin hydrochloride [98079-52-8]
3724	681	hydralazine	INN	0.0000204	6	PC3	HT_HG-U133A	'5500024030700072107986.E11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	169	Hydralazine hydrochloride [304-20-1]
3725	681	phenformin	INN	0.0000166	6	PC3	HT_HG-U133A	'5500024030700072107986.E12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	179	Phenformin hydrochloride [834-28-6]
3726	681	6-benzylaminopurine		0.0000178	6	PC3	HT_HG-U133A	5500024030700072107986.D07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	189	Aminopurine, 6-benzyl [1214-39-7]
3727	681	prilocaine	INN	0.0000156	6	PC3	HT_HG-U133A	5500024030700072107986.D08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	199	Prilocaine hydrochloride [1786-81-8]
3728	681	metoclopramide	INN	0.0000118	6	PC3	HT_HG-U133A	5500024030700072107986.D09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	209	Metoclopramide monohydrochloride [7232-21-5]
3729	681	ketoprofen	INN	0.0000158	6	PC3	HT_HG-U133A	5500024030700072107986.D11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	219	Ketoprofen [22071-15-4]
3730	681	nefopam	INN	0.0000138	6	PC3	HT_HG-U133A	5500024030700072107986.D12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	229	Nefopam hydrochloride [23327-57-3]
3732	681	PNU-0230031		0.00001	6	PC3	HT_HG-U133A	5500024030700072107986.C08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Pfizer RTC	PNU-0230031	PNU-0230031 [267429-39-0]
3733	681	0179445-0000		0.00001	6	PC3	HT_HG-U133A	5500024030700072107986.C09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Pfizer RTC	0179445-0000	0179445-0000 [211246-22-9]
3735	681	PNU-0230031		0.000001	6	PC3	HT_HG-U133A	5500024030700072107986.C11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Pfizer RTC	PNU-0230031	PNU-0230031 [267429-39-0]
3736	681	0179445-0000		0.000001	6	PC3	HT_HG-U133A	5500024030700072107986.C12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Pfizer RTC	0179445-0000	0179445-0000 [211246-22-9]
3737	681	myosmine		0.0000274	6	PC3	HT_HG-U133A	5500024030700072107986.B07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	647	Myosmine [532-12-7]
3738	681	benzamil		0.0000112	6	PC3	HT_HG-U133A	5500024030700072107986.B08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	657	Benzamil hydrochloride [2898-76-2]
3739	681	foliosidine		0.000013	6	PC3	HT_HG-U133A	5500024030700072107986.B09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	667	Foliosidine [2520-38-9]
3740	681	gossypol		0.0000078	6	PC3	HT_HG-U133A	5500024030700072107986.B10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	677	Gossypol [303-45-7]
3741	681	karakoline		0.0000106	6	PC3	HT_HG-U133A	5500024030700072107986.B12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	687	Karakoline [39089-30-0]
3742	681	etiocholanolone		0.0000138	6	PC3	HT_HG-U133A	5500024030700072107986.A07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	697	3-alpha-Hydroxy-5-beta-androstan-17-one [53-42-9]
3743	681	diphenylpyraline	INN	0.0000126	6	PC3	HT_HG-U133A	5500024030700072107986.A08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	707	Diphenylpyraline hydrochloride [132-18-3]
3744	681	finasteride	INN	0.0000108	6	PC3	HT_HG-U133A	5500024030700072107986.A09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	717	Finasteride [98319-26-7]
3745	681	betonicine		0.0000252	6	PC3	HT_HG-U133A	5500024030700072107986.A10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	648	Betonicine [515-25-3]
3746	681	trichostatin A		0.0000001	6	PC3	HT_HG-U133A	5500024030700072107986.A11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Sigma-Aldrich	T8552	Trichostatin A, from Streptomyces sp.
3747	682	flunisolide	INN	0.0000092	6	PC3	HT_HG-U133A	5500024030700072107991.H02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	643	Flunisolide [3385-03-3]
3748	682	mepenzolate bromide	INN	0.0000096	6	PC3	HT_HG-U133A	5500024030700072107991.H03	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	653	Mepenzolate bromide [76-90-4]
3749	682	solasodine		0.0000096	6	PC3	HT_HG-U133A	5500024030700072107991.H04	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	663	Solasodine [126-17-0]
3750	682	eldeline		0.0000078	6	PC3	HT_HG-U133A	5500024030700072107991.H05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	673	Deltaline [6836-11-9]
3752	682	promazine	INN	0.0000124	6	PC3	HT_HG-U133A	5500024030700072107991.G01	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	693	Promazine hydrochloride [53-60-1]
3753	682	famprofazone	INN	0.0000106	6	PC3	HT_HG-U133A	5500024030700072107991.G03	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	703	Famprofazone [22881-35-2]
3754	682	metamizole sodium	INN	0.000012	6	PC3	HT_HG-U133A	5500024030700072107991.G04	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	713	Dipyrone [5907-38-0]
3755	682	citiolone	INN	0.0000252	6	PC3	HT_HG-U133A	5500024030700072107991.G05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	644	N-Acetyl-DL-homocysteine Thiolactone [1195-16-0]
3756	682	furaltadone	INN	0.000011	6	PC3	HT_HG-U133A	5500024030700072107991.F01	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	764	Furaltadone hydrochloride [3759-92-0]
3757	682	fluocinonide	INN	0.000008	6	PC3	HT_HG-U133A	5500024030700072107991.F02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	774	Fluocinonide [356-12-7]
3758	682	bendroflumethiazide	INN	0.0000094	6	PC3	HT_HG-U133A	5500024030700072107991.F03	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	784	Bendroflumethiazide [73-48-3]
3759	682	eucatropine	INN	0.0000122	6	PC3	HT_HG-U133A	5500024030700072107991.F04	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	794	Eucatropine hydrochloride [536-93-6]
3760	682	deferoxamine	INN	0.000006	6	PC3	HT_HG-U133A	5500024030700072107991.F05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	725	Deferoxamine mesylate [138-14-7]
3761	682	flecainide	INN	0.0000084	6	PC3	HT_HG-U133A	5500024030700072107991.F06	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	735	Flecainide acetate [54143-56-5]
3762	682	spiramycin	INN	0.0000048	6	PC3	HT_HG-U133A	'5500024030700072107991.E01	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	745	Spiramycin [8025-81-8]
3763	682	piperacillin	INN	0.0000074	6	PC3	HT_HG-U133A	'5500024030700072107991.E02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	755	Piperacillin sodium salt [59703-84-3]
3764	682	ethoxyquin		0.0000184	6	PC3	HT_HG-U133A	'5500024030700072107991.E04	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	765	Ethoxyquin [91-53-2]
3765	682	sulfadimidine	INN	0.0000134	6	PC3	HT_HG-U133A	'5500024030700072107991.E05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	775	Sulfamethazine sodium salt [1981-58-4]
3766	682	dicoumarol	INN	0.0000118	6	PC3	HT_HG-U133A	'5500024030700072107991.E06	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	785	Dicumarol [66-76-2]
3767	682	acacetin		0.000014	6	PC3	HT_HG-U133A	5500024030700072107991.D01	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	695	Acacetin [480-44-4]
3768	682	methylbenzethonium chloride	INN	0.0000086	6	PC3	HT_HG-U133A	5500024030700072107991.D02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	705	Methyl benzethonium chloride [25155-18-4]
3769	682	sulfachlorpyridazine	INN	0.000014	6	PC3	HT_HG-U133A	5500024030700072107991.D03	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	715	Sulfachloropyridazine [80-32-0]
3770	682	helveticoside		0.0000074	6	PC3	HT_HG-U133A	5500024030700072107991.D05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	646	Helveticoside [630-64-8]
3771	682	lanatoside C	INN	0.000004	6	PC3	HT_HG-U133A	5500024030700072107991.D06	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	656	Lanatoside C [17575-22-3]
3773	682	PHA-00851261E		0.00001	6	PC3	HT_HG-U133A	5500024030700072107991.C02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Pfizer RTC	PHA-00851261E	PHA-00851261E [724719-49-7]
3774	682	0317956-0000		0.00001	6	PC3	HT_HG-U133A	5500024030700072107991.C03	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Pfizer RTC	0317956-0000	0317956-0000 [391210-11-0]
3776	682	PHA-00851261E		0.000001	6	PC3	HT_HG-U133A	5500024030700072107991.C05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Pfizer RTC	PHA-00851261E	PHA-00851261E [724719-49-7]
3777	682	0317956-0000		0.000001	6	PC3	HT_HG-U133A	5500024030700072107991.C06	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Pfizer RTC	0317956-0000	0317956-0000 [391210-11-0]
3778	682	indapamide	INN	0.0000106	6	PC3	HT_HG-U133A	5500024030700072107991.B01	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	220	Indapamide [26807-65-8]
3779	682	phentolamine	INN	0.0000126	6	PC3	HT_HG-U133A	5500024030700072107991.B02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	230	Phentolamine hydrochloride [73-05-2]
3780	682	proglumide	INN	0.000012	6	PC3	HT_HG-U133A	5500024030700072107991.B03	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	240	Proglumide [6620-60-6]
3781	682	mexiletine	INN	0.0000186	6	PC3	HT_HG-U133A	5500024030700072107991.B04	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	241	Mexiletine hydrochloride [5370-01-4]
3783	682	ethisterone	INN	0.0000128	6	PC3	HT_HG-U133A	5500024030700072107991.A01	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	261	Ethisterone [434-03-7]
3784	682	vincamine	INN	0.0000112	6	PC3	HT_HG-U133A	5500024030700072107991.A02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	271	Vincamine [1617-90-9]
3785	682	fludrocortisone	INN	0.0000094	6	PC3	HT_HG-U133A	5500024030700072107991.A03	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	281	Fludrocortisone acetate [514-36-3]
3786	682	dantrolene	INN	0.0000118	6	PC3	HT_HG-U133A	5500024030700072107991.A04	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	291	Dantrolene sodium salt [14663-23-1]
3787	682	trichostatin A		0.0000001	6	PC3	HT_HG-U133A	5500024030700072107991.A05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Sigma-Aldrich	T8552	Trichostatin A, from Streptomyces sp.
3788	683	chlorambucil	INN	0.0000132	6	PC3	HT_HG-U133A	5500024030700072107991.H08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1079	Chlorambucil [305-03-3]
3789	683	levcycloserine	INN	0.0000392	6	PC3	HT_HG-U133A	5500024030700072107991.H09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1089	(S)-(-)-Cycloserine [339-72-0]
3790	683	nialamide	INN	0.0000134	6	PC3	HT_HG-U133A	5500024030700072107991.H10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1099	Nialamide [51-12-7]
3791	683	trichostatin A		0.0000001	6	PC3	HT_HG-U133A	5500024030700072107991.H11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Sigma-Aldrich	T8552	Trichostatin A, from Streptomyces sp.
3793	683	quinethazone	INN	0.0000138	6	PC3	HT_HG-U133A	5500024030700072107991.G09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1050	Quinethazone [73-49-4]
3794	683	oxaprozin	INN	0.0000136	6	PC3	HT_HG-U133A	5500024030700072107991.G10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1060	Oxaprozin [21256-18-8]
3795	683	santonin		0.0000162	6	PC3	HT_HG-U133A	5500024030700072107991.G11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1070	alpha-Santonin [481-06-1]
3796	683	Prestwick-1080		0.000015	6	PC3	HT_HG-U133A	5500024030700072107991.G12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1080	Methiazole
3797	683	homosalate	INN	0.0000152	6	PC3	HT_HG-U133A	5500024030700072107991.F07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1090	Homosalate [118-56-9]
3798	683	Prestwick-1100		0.000009	6	PC3	HT_HG-U133A	5500024030700072107991.F08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1100	Vitamin K2 [11032-49-8]
3799	683	parbendazole	INN	0.0000162	6	PC3	HT_HG-U133A	5500024030700072107991.F09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1110	Parbendazole [14255-87-9]
3800	683	ciclacillin	INN	0.0000118	6	PC3	HT_HG-U133A	5500024030700072107991.F10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	1120	Cyclacillin [3485-14-1]
3801	683	orphenadrine	INN	0.000013	6	PC3	HT_HG-U133A	5500024030700072107991.F11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	239	Orphenadrine hydrochloride [341-69-5]
3802	683	phenelzine	INN	0.000017	6	PC3	HT_HG-U133A	5500024030700072107991.F12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	170	Phenelzine sulfate [156-51-4]
3803	683	flutamide	INN	0.0000144	6	PC3	HT_HG-U133A	'5500024030700072107991.E07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	180	Flutamide [13311-84-7]
3804	683	tolbutamide	INN	0.0000148	6	PC3	HT_HG-U133A	'5500024030700072107991.E08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	190	Tolbutamide [64-77-7]
3805	683	fenbendazole	INN	0.0000134	6	PC3	HT_HG-U133A	'5500024030700072107991.E11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	210	Fenbendazole [43210-67-9]
3806	683	2,6-dimethylpiperidine		0.0000268	6	PC3	HT_HG-U133A	'5500024030700072107991.E12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	666	(cis-) Nanophine [5072-45-7]
3807	683	beta-escin		0.0000032	6	PC3	HT_HG-U133A	5500024030700072107991.D07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	676	Beta-Escin [11072-93-8]
3808	683	lycorine		0.0000124	6	PC3	HT_HG-U133A	5500024030700072107991.D08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	686	Lycorine hydrochloride [2188-68-3]
3809	683	ethotoin	INN	0.0000196	6	PC3	HT_HG-U133A	5500024030700072107991.D09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	696	Ethotoin [86-35-1]
3810	683	chlorcyclizine	INN	0.0000118	6	PC3	HT_HG-U133A	5500024030700072107991.D11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	706	(1-[(4-Chlorophenyl)phenyl-methyl]-4-methylpiperazine) [1620-21-9]
3811	683	pramocaine	INN	0.0000122	6	PC3	HT_HG-U133A	5500024030700072107991.D12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	716	Pramoxine hydrochloride [637-58-1]
3812	683	diethylstilbestrol	INN	0.000015	6	PC3	HT_HG-U133A	5500024030700072107991.C07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	756	Diethylstilbestrol [56-53-1]
3813	683	tinidazole	INN	0.0000162	6	PC3	HT_HG-U133A	5500024030700072107991.C08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	766	Tinidazole [19387-91-8]
3814	683	guaifenesin	INN	0.0000202	6	PC3	HT_HG-U133A	5500024030700072107991.C09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	776	Guaifenesin [93-14-1]
3815	683	thiamazole	INN	0.000035	6	PC3	HT_HG-U133A	5500024030700072107991.C10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	786	Methimazole [60-56-0]
3816	683	lithocholic acid		0.0000106	6	PC3	HT_HG-U133A	5500024030700072107991.C11	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	796	Lithocholic acid [434-13-9]
3817	683	alpha-ergocryptine		0.000007	6	PC3	HT_HG-U133A	5500024030700072107991.C12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Prestwick Chemical	727	Ergocryptine-alpha [511-09-1]
3818	683	spiradoline	INN	0.000001	6	PC3	HT_HG-U133A	5500024030700072107991.B07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Sigma-Aldrich	U105	U-62066 [87151-85-7]
3819	683	withaferin A		0.000001	6	PC3	HT_HG-U133A	5500024030700072107991.B08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Biomol	CT104	Withaferin A [5119-48-2]
3820	683	citalopram	INN	0.000001	6	PC3	HT_HG-U133A	5500024030700072107991.B09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Sigma-Aldrich	C7861	Citalopram hydrobromide [59729-32-7]
3821	683	paroxetine	INN	0.000001	6	PC3	HT_HG-U133A	5500024030700072107991.B10	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Sigma-Aldrich	P1372	Paroxetine maleate [64006-44-6]
3822	683	CP-320650-01		0.00001	6	PC3	HT_HG-U133A	5500024030700072107991.B12	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Pfizer RTC	CP-320650-01	CP-320650-01 [172079-28-6]
3823	683	CP-690334-01		0.00001	6	PC3	HT_HG-U133A	5500024030700072107991.A07	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Pfizer RTC	CP-690334-01	CP-690334-01 [459212-38-5]
3824	683	PHA-00745360		0.00001	6	PC3	HT_HG-U133A	5500024030700072107991.A08	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Pfizer RTC	PHA-00745360	PHA-00745360 [351320-33-7]
3825	683	CP-320650-01		0.000001	6	PC3	HT_HG-U133A	5500024030700072107991.A09	.H07.G08.E09.D10.B11.A12	Axon ImageXpress	DMSO	Pfizer RTC	CP-320650-01	CP-320650-01 [172079-28-6]
